fecha,currency,quarterly,yearly,ticker
2007-12-31,EUR,"{'totalRevenue': 5607082000.0, 'costOfRevenue': 1176919000.0, 'grossProfit': 4430163000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1059087000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': 665160000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 589914000.0, 'taxProvision': None, 'incomeTaxExpense': 169194000.0, 'extraordinaryItems': None, 'minorityInterest': 134132000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 21311677000.0, 'costOfRevenue': 12291919000.0, 'grossProfit': 9019758000.0, 'totalOperatingExpenses': 6533298000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 4065387000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 18825217000.0, 'operatingIncome': 2486460000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -274646000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 2211814000.0, 'taxProvision': None, 'incomeTaxExpense': 513094000.0, 'extraordinaryItems': None, 'minorityInterest': 571332000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1551115000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 1127388000.0, 'ebit': 2933226000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 1127388000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",ACS.MC
2008-03-31,EUR,"{'totalRevenue': 5941000000.0, 'costOfRevenue': 3864000000.0, 'grossProfit': 2077000000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1101000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': 708000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 946000000.0, 'taxProvision': None, 'incomeTaxExpense': 156000000.0, 'extraordinaryItems': None, 'minorityInterest': 191000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2008-06-30,EUR,"{'totalRevenue': 6122000000.0, 'costOfRevenue': 4064000000.0, 'grossProfit': 2058000000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1124000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': 659000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 540000000.0, 'taxProvision': None, 'incomeTaxExpense': 121000000.0, 'extraordinaryItems': None, 'minorityInterest': 125000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2008-09-30,EUR,"{'totalRevenue': None, 'costOfRevenue': None, 'grossProfit': None, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': None, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': None, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2008-12-31,EUR,"{'totalRevenue': 3909016000.0, 'costOfRevenue': 661781000.0, 'grossProfit': 3247235000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 966967000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': 415488000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': None, 'extraordinaryItems': 932894000.0, 'minorityInterest': 817695000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 16009990000.0, 'costOfRevenue': 9159755000.0, 'grossProfit': 6850235000.0, 'totalOperatingExpenses': 5602747000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 3894967000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 14762502000.0, 'operatingIncome': 1247630000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -178990000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 1068498000.0, 'taxProvision': None, 'incomeTaxExpense': 29661000.0, 'extraordinaryItems': None, 'minorityInterest': 834695000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1805036000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 1805036000.0, 'ebit': 1818936000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 1805036000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",ACS.MC
2009-03-31,EUR,"{'totalRevenue': 3942000000.0, 'costOfRevenue': 2811000000.0, 'grossProfit': 3942000000.0, 'totalOperatingExpenses': 3653000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 979000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3653000000.0, 'operatingIncome': 290000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 46000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 280000000.0, 'taxProvision': None, 'incomeTaxExpense': 49000000.0, 'extraordinaryItems': 1077000000.0, 'minorityInterest': 4000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1306000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 453000000.0, 'dilutedWeightedAverageShares': 521.5215, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2009-06-30,EUR,"{'totalRevenue': 4192000000.0, 'costOfRevenue': 1969180000.0, 'grossProfit': 4192000000.0, 'totalOperatingExpenses': 3841000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1088000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3841000000.0, 'operatingIncome': 351000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -82000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 269000000.0, 'taxProvision': None, 'incomeTaxExpense': 890000000.0, 'extraordinaryItems': 188071000.0, 'minorityInterest': 175649000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': -783000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 189000000.0, 'dilutedWeightedAverageShares': 448.7764, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2009-09-30,EUR,"{'totalRevenue': 3936000000.0, 'costOfRevenue': 3562820000.0, 'grossProfit': 3936000000.0, 'totalOperatingExpenses': 3709000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 844000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3709000000.0, 'operatingIncome': 227000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -8000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 219000000.0, 'taxProvision': None, 'incomeTaxExpense': 21000000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1281000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 627000000.0, 'dilutedWeightedAverageShares': 430.4677, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2009-12-31,EUR,"{'totalRevenue': 3535930000.0, 'costOfRevenue': 727820000.0, 'grossProfit': 3535930000.0, 'totalOperatingExpenses': -5931737000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 951444000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 2997234000.0, 'operatingIncome': 182387000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -318722000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 219974000.0, 'taxProvision': None, 'incomeTaxExpense': 50430000.0, 'extraordinaryItems': 7960000.0, 'minorityInterest': 7973000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 169531000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 374456000.0, 'dilutedWeightedAverageShares': 430.4677, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 15605930000.0, 'costOfRevenue': 8928971000.0, 'grossProfit': 6676959000.0, 'totalOperatingExpenses': 5271263000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 3862444000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 14200234000.0, 'operatingIncome': 1041387000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -417722000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 987974000.0, 'taxProvision': None, 'incomeTaxExpense': 120430000.0, 'extraordinaryItems': None, 'minorityInterest': 28973000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1951531000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 1951531000.0, 'ebit': 1420562000.0, 'dilutedWeightedAverageShares': 430.4677, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 1951531000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 4.533513199712777}",ACS.MC
2010-03-31,EUR,"{'totalRevenue': 4002000000.0, 'costOfRevenue': 2714000000.0, 'grossProfit': 4002000000.0, 'totalOperatingExpenses': 3721000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 988000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3721000000.0, 'operatingIncome': 281000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 67000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 322000000.0, 'taxProvision': None, 'incomeTaxExpense': 23000000.0, 'extraordinaryItems': 9000000.0, 'minorityInterest': 11000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 297000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 502000000.0, 'dilutedWeightedAverageShares': 314.6646, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2010-06-30,EUR,"{'totalRevenue': 4126000000.0, 'costOfRevenue': 2071493000.0, 'grossProfit': 4126000000.0, 'totalOperatingExpenses': 3820000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 980000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3820000000.0, 'operatingIncome': 306000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -77000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 229000000.0, 'taxProvision': None, 'incomeTaxExpense': 72000000.0, 'extraordinaryItems': 13018000.0, 'minorityInterest': 10098000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1243000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 78000000.0, 'dilutedWeightedAverageShares': 430.4677, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2010-09-30,EUR,"{'totalRevenue': 4075000000.0, 'costOfRevenue': 3421507000.0, 'grossProfit': 4075000000.0, 'totalOperatingExpenses': 3738000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1093000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3738000000.0, 'operatingIncome': 337000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 484000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 821000000.0, 'taxProvision': None, 'incomeTaxExpense': 151000000.0, 'extraordinaryItems': 12982000.0, 'minorityInterest': 7902000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': -393000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 812000000.0, 'dilutedWeightedAverageShares': 446.5907, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2010-12-31,EUR,"{'totalRevenue': 3176664000.0, 'costOfRevenue': 392926000.0, 'grossProfit': 3176664000.0, 'totalOperatingExpenses': -5557409000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 974858000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3005487000.0, 'operatingIncome': 146956000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 1314000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 172491000.0, 'taxProvision': None, 'incomeTaxExpense': -13038000.0, 'extraordinaryItems': 8222000.0, 'minorityInterest': 13194000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 180557000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 221282000.0, 'dilutedWeightedAverageShares': 446.5907, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 15379664000.0, 'costOfRevenue': 8562896000.0, 'grossProfit': 6816768000.0, 'totalOperatingExpenses': 5721591000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 4035858000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 14284487000.0, 'operatingIncome': 1076956000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 449314000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 1544491000.0, 'taxProvision': None, 'incomeTaxExpense': 232962000.0, 'extraordinaryItems': None, 'minorityInterest': 42194000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 1354877000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 1269335000.0, 'ebit': 1613282000.0, 'dilutedWeightedAverageShares': 446.5907, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 1269335000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 2.8422781755195525}",ACS.MC
2011-03-31,EUR,"{'totalRevenue': 3690000000.0, 'costOfRevenue': 2561000000.0, 'grossProfit': 1129000000.0, 'totalOperatingExpenses': 3374000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 2561000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 3374000000.0, 'operatingIncome': 316000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -72000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 244000000.0, 'taxProvision': None, 'incomeTaxExpense': 32000000.0, 'extraordinaryItems': 10000000.0, 'minorityInterest': 18000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 204000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 320000000.0, 'dilutedWeightedAverageShares': 518.9815, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
2011-06-30,EUR,"{'totalRevenue': 5783000000.0, 'costOfRevenue': 3204437000.0, 'grossProfit': 5783000000.0, 'totalOperatingExpenses': 5407000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 500000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 5407000000.0, 'operatingIncome': 376000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 94000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 470000000.0, 'taxProvision': None, 'incomeTaxExpense': 71000000.0, 'extraordinaryItems': 12018000.0, 'minorityInterest': 10964000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 400000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 696000000.0, 'dilutedWeightedAverageShares': 446.5907, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ACS.MC
